Symbol,Adj Multiple,Date,Average Price,Adj Average Price,Forward Lag  1,Prediction
TXMD,1.0,2012-12-07 00:00:00,2.8475000000000001,2.8475000000000001,-0.021071115013169491,0.02401304991206113
INO,1.0,2012-12-10 00:00:00,0.495,0.495,0.0,3.453365380865125
SZYM,1.0,2012-12-11 00:00:00,8.0150000000000006,8.0150000000000006,0.026200873362445254,0.06693745727258632
ANIK,1.0,2012-12-12 00:00:00,9.9199999999999999,9.9199999999999999,-0.0068044354838709964,0.047548420706409203
ARRY,1.0,2012-12-13 00:00:00,3.8149999999999999,3.8149999999999999,-0.025557011795543927,0.65605406215328399
PLG,1.0,2012-12-14 00:00:00,0.83750000000000002,0.83750000000000002,-0.02089552238805981,0.009985600228118242
AXDX,1.0,2012-12-17 00:00:00,3.3125,3.3125,0.035471698113207717,0.01686407943968703
YGE,1.0,2012-12-18 00:00:00,2.2799999999999998,2.2799999999999998,0.044956140350876916,0.015571148234814447
ARWR,1.0,2012-12-19 00:00:00,2.2350000000000003,2.2350000000000003,-0.036912751677852566,0.020021108633136869
ARWR,1.0,2012-12-20 00:00:00,2.1524999999999999,2.1524999999999999,-0.04065040650406504,0.030353384021841536
EDMC,1.0,2012-12-21 00:00:00,4.7350000000000003,4.7350000000000003,0.035374868004223847,0.019144030490833609
NSU,1.0708661417322836,2012-12-24 00:00:00,4.0400000000000009,3.7726470588235301,0.020329655914870459,1.3837717816186113
CAAED,1.0,2012-12-25 00:00:00,2.9100000000000001,2.9100000000000001,0.0,-0.0010491372476925868
LNCGY,1.0,2012-12-26 00:00:00,11.9,11.9,0.0,0.014197172475049841
EDMC,1.0,2012-12-27 00:00:00,4.5324999999999998,4.5324999999999998,0.025372311086596881,0.018416410312002703
ARWR,1.0,2012-12-28 00:00:00,2.0099999999999998,2.0099999999999998,-0.0062189054726367035,0.022871768227023727
FFNGY,1.0638036809815949,2012-12-31 00:00:00,8.6699999999999999,8.1500000000000004,0.0,0.013803910016041985
CAAED,1.0,2013-01-01 00:00:00,3.04,3.04,0.036184210526315722,0.011516050795791471
SREV,1.0,2013-01-02 00:00:00,5.9224999999999994,5.9224999999999994,0.04347826086956541,0.34588933772442487
FFNGY,1.0638036809815949,2013-01-03 00:00:00,8.6699999999999999,8.1500000000000004,0.0,0.026395919857706292
ARAY,1.0,2013-01-04 00:00:00,5.2475000000000005,5.2475000000000005,0.017627441638875533,0.02206637180041171
KWK,1.0,2013-01-07 00:00:00,2.8475000000000001,2.8475000000000001,0.02809482001755903,0.011223897642505108
ARAY,1.0,2013-01-08 00:00:00,5.1699999999999999,5.1699999999999999,-0.037234042553191515,0.017537513390772801
RLD,1.0,2013-01-09 00:00:00,11.105,11.105,-0.0069788383610986937,0.09575279982174488
EDMC,1.0,2013-01-10 00:00:00,4.2225000000000001,4.2225000000000001,-0.007104795737122859,0.015750666076162174
PKE,1.2213529682466635,2013-01-11 00:00:00,26.484999999999999,21.684967972871146,-0.001267379257635981,0.018657805152291408
BPI,1.0,2013-01-14 00:00:00,10.0725,10.0725,0.017622238768925325,0.0079474262760754772
PLUG,1.0,2013-01-15 00:00:00,0.55249999999999999,0.55249999999999999,-0.10859728506787324,0.03275149989874309
BCRX,1.0,2013-01-16 00:00:00,1.7374999999999998,1.7374999999999998,-0.01151079136690647,0.020361233680652319
ROCK,1.0,2013-01-17 00:00:00,16.5625,16.5625,0.013433962264151056,0.020077504897466469
CCMO,1.0,2013-01-18 00:00:00,2.96,2.96,-0.0016891891891891446,0.011353880251366593
CAAED,1.0,2013-01-21 00:00:00,3.2599999999999998,3.2599999999999998,0.0,0.0043132570000644207
PLUG,1.0,2013-01-22 00:00:00,0.46500000000000002,0.46500000000000002,-0.016129032258064502,0.033418929784719206
ENOC,1.0,2013-01-23 00:00:00,15.302500000000002,15.302500000000002,-0.008005227903937321,0.019292570839246688
VTG,1.0,2013-01-24 00:00:00,1.8400000000000001,1.8400000000000001,-0.00815217391304357,0.0072483445074758299
LNCGY,1.0,2013-01-25 00:00:00,26.895,26.895,-0.036437999628183726,0.024587859415637861
CDURQ,1.0,2013-01-28 00:00:00,2.2000000000000002,2.2000000000000002,0.0,0.020287064592479098
ANAC,1.0,2013-01-29 00:00:00,4.1124999999999998,4.1124999999999998,0.0024316109422493071,0.033809247584515568
ANAC,1.0,2013-01-30 00:00:00,4.1225000000000005,4.1225000000000005,-0.02668283808368721,0.022847423691029441
SDCJF,1.0,2013-01-31 00:00:00,0.93000000000000005,0.93000000000000005,0.048387096774193727,0.037643566467477935
LNCGY,1.0,2013-02-01 00:00:00,22.565000000000001,22.565000000000001,-0.058940837580323535,0.02959417673540745
DNN,1.0,2013-02-04 00:00:00,1.45,1.45,-0.0017241379310346527,0.013078280090756074
TXMD,1.0,2013-02-05 00:00:00,3.3799999999999999,3.3799999999999999,-0.014792899408283988,0.02214625256957856
CCMO,1.0,2013-02-06 00:00:00,2.6549999999999998,2.6549999999999998,0.013182674199623271,0.014785334133486162
MNI,1.0,2013-02-07 00:00:00,2.5299999999999998,2.5299999999999998,0.1017786561264824,0.025241920928670974
ANAC,1.0,2013-02-08 00:00:00,3.6150000000000002,3.6150000000000002,-0.040110650069156366,0.016284779609888531
GTN,1.0,2013-02-11 00:00:00,4.4850000000000003,4.4850000000000003,0.045150501672240662,0.017040436243000306
PDFS,1.0,2013-02-12 00:00:00,15.895,15.895,-0.00015728216420252128,0.017907358675222147
MNI,1.0,2013-02-13 00:00:00,2.6425000000000001,2.6425000000000001,-0.026490066225165698,0.010257147945026079
PLUG,1.0,2013-02-14 00:00:00,0.13500000000000001,0.13500000000000001,0.0,0.091674688363257234
ARWR,1.0,2013-02-15 00:00:00,1.7975000000000001,1.7975000000000001,0.023643949930459041,0.01469167262405399
CAAED,1.0,2013-02-18 00:00:00,3.3500000000000001,3.3500000000000001,0.019402985074626899,-0.0056007377415531181
PLUG,1.0,2013-02-19 00:00:00,0.14749999999999999,0.14749999999999999,2.2204460492503131e-16,0.030408346350452305
PLUG,1.0,2013-02-20 00:00:00,0.14750000000000002,0.14750000000000002,-0.050847457627118731,0.018466243150939712
LNCGY,1.0,2013-02-21 00:00:00,22.827500000000001,22.827500000000001,0.029569598072500369,0.013014560947859471
EBIX,1.0050835148874364,2013-02-22 00:00:00,13.759999999999998,13.690404624277456,-0.015682008533333458,0.021882979500458932
MNI,1.0,2013-02-25 00:00:00,2.5249999999999999,2.5249999999999999,-0.030693069306930613,0.084456838458444219
KWK,1.0,2013-02-26 00:00:00,1.8025,1.8025,0.037447988904299567,0.024881873416402717
AMLZF,1.0,2013-02-27 00:00:00,4.2000000000000002,4.2000000000000002,0.0,0.028907186564986174
BSFT,1.0,2013-02-28 00:00:00,22.1875,22.1875,-0.049577464788732262,0.054104540483716698
BSFT,1.0,2013-03-01 00:00:00,21.087499999999999,21.087499999999999,0.02857142857142847,0.032739598752076049
BSFT,1.0,2013-03-04 00:00:00,21.690000000000001,21.690000000000001,0.021784232365145373,0.025764087699596139
ELLI,1.0,2013-03-05 00:00:00,21.8475,21.8475,0.010413090742648068,0.026928883477382329
BSFT,1.0,2013-03-06 00:00:00,23.109999999999999,23.109999999999999,0.043271311120727018,0.032217144748887129
INO,1.0,2013-03-07 00:00:00,0.52249999999999996,0.52249999999999996,0.023923444976076791,0.027853421904929041
INO,1.0,2013-03-08 00:00:00,0.53500000000000003,0.53500000000000003,0.014018691588784993,0.01404115018352561
FCEL,1.0,2013-03-11 00:00:00,1.04,1.04,-0.045673076923076983,0.091885844813698367
FCEL,1.0,2013-03-12 00:00:00,0.99250000000000005,0.99250000000000005,-0.012594458438287104,0.017635968374369076
NX,1.00865551067513,2013-03-13 00:00:00,17.454999999999998,17.305214530892442,0.0063613059731553179,0.012585762875606752
PLG,1.0,2013-03-14 00:00:00,1.395,1.395,-0.0053763440860215006,0.011509603715416322
TXMD,1.0,2013-03-15 00:00:00,1.8374999999999999,1.8374999999999999,-0.063945578231292655,0.11797111209027078
IRS,1.0650406504065042,2013-03-18 00:00:00,9.1624999999999996,8.6029580152671734,-0.0045984445282332143,0.10447236916575604
AFFX,1.0,2013-03-19 00:00:00,4.6749999999999998,4.6749999999999998,0.00053475935828894983,0.022001162761298355
FOR,1.0,2013-03-20 00:00:00,22.524999999999999,22.524999999999999,0.0061043285238624465,0.15117913778441019
POWR,1.0,2013-03-21 00:00:00,11.3225,11.3225,0.017001545595054068,0.022509873491499143
FFNGY,1.0636492220650635,2013-03-22 00:00:00,7.5199999999999996,7.0700000000000003,0.0,0.017383666969118701
SGNT,1.0,2013-03-25 00:00:00,17.247500000000002,17.247500000000002,0.019423104797796631,0.03537056599761039
DGICB,1.0199004975124379,2013-03-26 00:00:00,22.592500000000001,22.15167073170732,0.023089553546012054,0.014445681523115643
PLUG,1.0,2013-03-27 00:00:00,0.23749999999999999,0.23749999999999999,-0.042105263157894771,0.027958187756682514
ANAC,1.0,2013-03-28 00:00:00,6.4525000000000015,6.4525000000000015,-0.024409143742735503,0.016671252263062864
CAAED,1.0,2013-03-29 00:00:00,3.21,3.21,-0.02959501557632405,0.0021524501822492146
AXDX,1.0,2013-04-01 00:00:00,6.7074999999999996,6.7074999999999996,-0.064107342527021993,0.046084837146067981
INO,1.0,2013-04-02 00:00:00,0.51249999999999996,0.51249999999999996,0.0048780487804878092,0.02833315964839488
PLUG,1.0,2013-04-03 00:00:00,0.1875,0.1875,-0.026666666666666727,0.040531611563469419
KWK,1.0,2013-04-04 00:00:00,2.4100000000000001,2.4100000000000001,0.0093360995850622075,0.024829455367458991
PPP,1.0,2013-04-05 00:00:00,6.2525000000000004,6.2525000000000004,-0.028788484606157683,0.039554132195658322
PLUG,1.0,2013-04-08 00:00:00,0.1825,0.1825,-0.041095890410958735,0.031808423527513147
RDWR,1.9993192648059903,2013-04-09 00:00:00,29.215,14.612473612529795,0.0072729908904047846,0.015077613686609832
BCRX,1.0,2013-04-10 00:00:00,1.7450000000000001,1.7450000000000001,-0.025787965616045801,0.047717727375237252
PLUG,1.0,2013-04-11 00:00:00,0.17249999999999999,0.17249999999999999,0.028985507246376718,0.016049031468995438
MTL,1.0,2013-04-12 00:00:00,4.3325000000000005,4.3325000000000005,-0.073283323716099247,0.01187273204729004
MUX,1.0,2013-04-15 00:00:00,2.0775000000000001,2.0775000000000001,-0.01564380264741283,0.0230070452038241
CAK,2.4347826086956523,2013-04-16 00:00:00,0.57499999999999996,0.23616071428571425,-0.021739130434782483,0.034760782730396449
SAND,1.0,2013-04-17 00:00:00,6.6074999999999999,6.6074999999999999,0.014755959137343844,0.033439083512652609
YGE,1.0,2013-04-18 00:00:00,2.0350000000000001,2.0350000000000001,0.018427518427518441,0.047683349449786312
AMLZF,1.0,2013-04-19 00:00:00,3.3500000000000001,3.3500000000000001,0.0,0.015346651167037406
AMLZF,1.0,2013-04-22 00:00:00,3.3500000000000001,3.3500000000000001,-0.016417910447761197,0.015895815555373099
SREV,1.0,2013-04-23 00:00:00,5.6474999999999991,5.6474999999999991,0.021248339973439771,0.019996274913792515
ARRY,1.0,2013-04-24 00:00:00,6.2000000000000002,6.2000000000000002,0.0084677419354839412,0.023426062911562011
FCEL,1.0,2013-04-25 00:00:00,1.0525000000000002,1.0525000000000002,-0.014251781472684244,0.55927188416473406
SONS,1.0,2013-04-26 00:00:00,2.0775000000000001,2.0775000000000001,-0.0096269554753311004,0.16830236350997574
CAK,2.4545454545454546,2013-04-29 00:00:00,0.55249999999999999,0.22509259259259259,-0.018099547511312264,0.011627880938368156
AVNR,1.0,2013-04-30 00:00:00,3.2225000000000001,3.2225000000000001,-0.023273855702094608,0.029682147424065601
AVNR,1.0,2013-05-01 00:00:00,3.1475,3.1475,-0.016679904686258906,0.015930147864358556
LONKF,1.0,2013-05-02 00:00:00,0.19,0.19,0.0,0.12396950030163502
MDXG,1.0,2013-05-03 00:00:00,6.7999999999999998,6.7999999999999998,-0.022794117647058743,0.018754695015186288
WGO,1.0,2013-05-06 00:00:00,19.1875,19.1875,0.019674267100977083,0.039083604604815997
EXTR,1.0,2013-05-07 00:00:00,3.2949999999999999,3.2949999999999999,-0.0045523520485583066,0.095269123591754823
BSFT,1.0,2013-05-08 00:00:00,26.837499999999999,26.837499999999999,-0.0040987424312994855,0.013798152597438593
LPSN,1.0,2013-05-09 00:00:00,8.9599999999999973,8.9599999999999973,-0.068917410714285476,0.024581794797861038
PLUG,1.0,2013-05-10 00:00:00,0.255,0.255,-0.049019607843137303,0.040077541292613421
MGI,1.0,2013-05-13 00:00:00,19.155000000000001,19.155000000000001,0.0037849125554687561,0.021743535609237738
ARWR,1.0,2013-05-14 00:00:00,2.2549999999999999,2.2549999999999999,-0.0033259423503326779,0.021899805352031902
YRCW,1.0,2013-05-15 00:00:00,17.942499999999999,17.942499999999999,0.067576982025916221,0.047962574886482763
YRCW,1.0,2013-05-16 00:00:00,19.155000000000001,19.155000000000001,-0.0036543983294179405,0.078237601344400665
YRCW,1.0,2013-05-17 00:00:00,19.085000000000001,19.085000000000001,0.083704479958082181,0.11441125337131181
SGNT,1.0,2013-05-20 00:00:00,16.450000000000006,16.450000000000006,0.034346504559270352,0.012339597994463308
CDURQ,1.0,2013-05-21 00:00:00,4.2599999999999998,4.2599999999999998,0.0,0.015121244490283329
YRCW,1.0,2013-05-22 00:00:00,22.927499999999998,22.927499999999998,-0.099771017337258669,0.015714417564669812
YGE,1.0,2013-05-23 00:00:00,2.9525000000000001,2.9525000000000001,0.11600338696020307,0.056187092769000337
PLUG,1.0,2013-05-24 00:00:00,0.3125,0.3125,0.32000000000000012,0.020513983818224009
CAAED,1.0,2013-05-27 00:00:00,2.6000000000000001,2.6000000000000001,0.037500000000000089,-0.0023996740001583678
TC,1.0,2013-05-28 00:00:00,3.6775000000000002,3.6775000000000002,-0.023113528212100443,0.075769730598027024
TC,1.0,2013-05-29 00:00:00,3.5924999999999998,3.5924999999999998,0.0055671537926236248,0.034318213260948534
KWK,1.0,2013-05-30 00:00:00,2.3675000000000002,2.3675000000000002,-0.035902851108764344,0.015029993128535837
CCMO,1.0,2013-05-31 00:00:00,6.1124999999999998,6.1124999999999998,0.014314928425357863,0.031106953816462082
LNCGY,1.0,2013-06-03 00:00:00,14.335000000000001,14.335000000000001,-0.034530868503662271,0.014699045829362982
REX,1.0,2013-06-04 00:00:00,29.710000000000001,29.710000000000001,-0.01329518680578945,0.022314702820825615
YGE,1.0,2013-06-05 00:00:00,2.8300000000000001,2.8300000000000001,-0.026501766784452367,0.038715912519747368
YGE,1.0,2013-06-06 00:00:00,2.7549999999999999,2.7549999999999999,0.029038112522685955,0.022949758108675739
INO,1.0,2013-06-07 00:00:00,0.67999999999999994,0.67999999999999994,-0.018382352941176291,0.022731969760320967
MUX,1.0,2013-06-10 00:00:00,2.4500000000000002,2.4500000000000002,-0.044897959183673571,0.016344850613575927
PLUG,1.0,2013-06-11 00:00:00,0.48999999999999999,0.48999999999999999,0.035714285714285809,0.015647961941212946
PLUG,1.0,2013-06-12 00:00:00,0.50750000000000006,0.50750000000000006,-0.088669950738916481,0.087405487661010473
MUX,1.0,2013-06-13 00:00:00,2.2450000000000001,2.2450000000000001,-0.030066815144766283,0.013493394333991134
KNDI,1.0,2013-06-14 00:00:00,6.3925000000000001,6.3925000000000001,0.18928431755964006,0.023554317695730496
KNDI,1.0,2013-06-17 00:00:00,7.6025,7.6025,-0.03880302532061819,0.014607293490985012
ANAC,1.0,2013-06-18 00:00:00,5.1074999999999999,5.1074999999999999,0.030837004405286361,0.017693308904514711
KNDI,1.0,2013-06-19 00:00:00,7.1025,7.1025,-0.0084477296726503948,0.040098436168639465
KNDI,1.0,2013-06-20 00:00:00,7.0425000000000004,7.0425000000000004,-0.046148384806531828,0.043139995294182359
YGE,1.0,2013-06-21 00:00:00,2.9700000000000002,2.9700000000000002,-0.025252525252525304,0.020755043443841381
LNCGY,1.0,2013-06-24 00:00:00,9.1400000000000006,9.1400000000000006,-0.078227571115973671,0.024234803795440209
YGE,1.0,2013-06-25 00:00:00,3.0099999999999998,3.0099999999999998,0.048172757475082983,0.016466237744049102
SDCJF,1.0,2013-06-26 00:00:00,0.78500000000000003,0.78500000000000003,0.0063694267515923535,0.24677107099884471
KNDI,1.0,2013-06-27 00:00:00,6.1524999999999999,6.1524999999999999,-0.05119869971556279,0.013434841321974341
PLUG,1.0,2013-06-28 00:00:00,0.3725,0.3725,0.026845637583892586,0.013036202384992316
CAAED,1.0,2013-07-01 00:00:00,2.79,2.79,-0.036738351254480328,0.011847790558923231
EBIX,1.0052966101694916,2013-07-02 00:00:00,9.6024999999999991,9.5519072708113821,-0.0066658118936030464,0.019975042432161118
PLUG,1.0,2013-07-03 00:00:00,0.28000000000000003,0.28000000000000003,0.10714285714285696,0.039801773907499963
CAAED,1.0,2013-07-04 00:00:00,2.6400000000000001,2.6400000000000001,0.07575757575757569,-0.0064846768471669858
PVG,1.0,2013-07-05 00:00:00,6.4775,6.4775,-0.00038595137012742414,0.01041475001197326
YRCW,1.0,2013-07-08 00:00:00,31.552499999999998,31.552499999999998,0.06647650740828781,0.009232933352518756
MHO,1.0,2013-07-09 00:00:00,22.6525,22.6525,0.023948791524114332,0.015104730791928884
EZPW,1.0,2013-07-10 00:00:00,18.772500000000001,18.772500000000001,0.002530296976960944,0.014803387407815859
PRFT,1.0,2013-07-11 00:00:00,13.147500000000001,13.147500000000001,0.024909678646130251,0.019056317952730512
FCEL,1.0,2013-07-12 00:00:00,1.2749999999999999,1.2749999999999999,-0.015686274509803755,0.02518097578611397
INO,1.0,2013-07-15 00:00:00,1.23,1.23,0.034552845528455167,0.012350413397356643
PKOH,1.0,2013-07-16 00:00:00,35.997500000000002,35.997500000000002,0.010278491561913849,0.16743500297503441
INO,1.0,2013-07-17 00:00:00,1.22,1.22,0.049180327868852514,0.028196015789539175
INO,1.0,2013-07-18 00:00:00,1.28,1.28,-0.03125,0.012649773810899181
ANIK,1.0,2013-07-19 00:00:00,19.230000000000004,19.230000000000004,0.024310972438897242,0.029547253170120382
PGI,1.0,2013-07-22 00:00:00,10.890000000000001,10.890000000000001,-0.0073461891643710206,0.01089029367061483
BCRX,1.0,2013-07-23 00:00:00,4.0324999999999998,4.0324999999999998,0.13391196528208305,0.1082014312249243
TC,1.0,2013-07-24 00:00:00,3.0950000000000002,3.0950000000000002,-0.017770597738287486,0.37129540657776761
LNCGY,1.0,2013-07-25 00:00:00,16.219999999999999,16.219999999999999,0.0020036991368679322,0.022696601214817209
WG,1.0,2013-07-26 00:00:00,7.4274999999999975,7.4274999999999975,-0.024907438572870918,0.012874427578175451
CAK,2.46875,2013-07-29 00:00:00,0.78000000000000003,0.3159493670886076,0.031415264423076961,0.032525319415816115
BCRX,1.0,2013-07-30 00:00:00,4.1475,4.1475,-0.0090415913200722065,0.02999172384523565
LQDT,1.0,2013-07-31 00:00:00,28.5075,28.5075,0.01525914233096559,0.044688317162966118
BCRX,1.0,2013-08-01 00:00:00,5.1950000000000003,5.1950000000000003,0.064966313763233918,0.031305660570657083
BCRX,1.0,2013-08-02 00:00:00,5.5325000000000015,5.5325000000000015,0.0804338002711249,0.054341245229397164
SQI,1.0,2013-08-05 00:00:00,20.442500000000006,20.442500000000006,-0.0033019444784151424,0.011829663492729429
CCMO,1.0,2013-08-06 00:00:00,4.7750000000000004,4.7750000000000004,-0.023036649214659755,0.036981695214704055
BCRX,1.0,2013-08-07 00:00:00,6.0575000000000001,6.0575000000000001,-0.064795707800247682,0.022407113324166218
STC,1.0031806615776078,2013-08-08 00:00:00,31.390000000000001,31.290475586556763,-0.0097293534210752819,0.04165957134107455
CPST,1.0,2013-08-09 00:00:00,1.1699999999999999,1.1699999999999999,-0.0021367521367521287,0.027719836388623399
YRCW,1.0,2013-08-12 00:00:00,18.254999999999999,18.254999999999999,-0.023418241577649827,0.040716500358779231
YRCW,1.0,2013-08-13 00:00:00,17.827500000000001,17.827500000000001,0.00042069835927649457,0.039119005814731739
INO,1.0,2013-08-14 00:00:00,1.5249999999999999,1.5249999999999999,0.095081967213114668,0.019955456887674139
ZLTQ,1.0,2013-08-15 00:00:00,6.9499999999999975,6.9499999999999975,-0.022302158273381112,0.04728084441020438
ARX,1.0,2013-08-16 00:00:00,7.6025,7.6025,-0.031897402170338651,0.033508267513039036
IRDM,1.0,2013-08-19 00:00:00,6.9774999999999991,6.9774999999999991,-0.0050161232533141309,0.014021942119493187
PLUG,1.0,2013-08-20 00:00:00,0.39500000000000002,0.39500000000000002,0.050632911392404889,0.015119124014340863
PLUG,1.0,2013-08-21 00:00:00,0.41499999999999998,0.41499999999999998,0.024096385542168752,0.02370068851175168
SSRI,1.0,2013-08-22 00:00:00,9.1775000000000002,9.1775000000000002,0.025606101879596777,0.0118246812240199
GLDD,1.0,2013-08-23 00:00:00,6.7824999999999998,6.7824999999999998,0.0088462956137118631,0.027273558343952817
CPST,1.0,2013-08-26 00:00:00,1.1274999999999999,1.1274999999999999,-0.0044345898004433115,0.071772365326242371
AVNR,1.0,2013-08-27 00:00:00,5.0150000000000015,5.0150000000000015,0.0094715852442670556,0.020233710945104288
FN,1.0,2013-08-28 00:00:00,14.925000000000001,14.925000000000001,-0.011390284757118785,0.021043587332273662
INO,1.0,2013-08-29 00:00:00,1.7124999999999999,1.7124999999999999,0.0087591240875912746,0.015180993694736985
ANGGY,1.0,2013-08-30 00:00:00,25.199999999999999,25.199999999999999,0.055158730158730178,0.012845593369743544
CAAED,1.0,2013-09-02 00:00:00,3.6899999999999999,3.6899999999999999,-0.0081300813008129413,-0.00014410121427446709
CCMO,1.0,2013-09-03 00:00:00,3.75,3.75,0.10000000000000007,0.013713369915327359
ANGGY,1.0,2013-09-04 00:00:00,26.59,26.59,0.0,0.025087346006722844
GFA,1.0833333333333337,2013-09-05 00:00:00,2.54,2.3446153846153845,0.068880698676252461,0.8046756254207269
FRAN,1.0,2013-09-06 00:00:00,18.217500000000001,18.217500000000001,0.0063126114999312311,0.010555375070347171
MTL,1.0,2013-09-09 00:00:00,3.4024999999999999,3.4024999999999999,0.053637031594415921,0.0088163490846623251
MDXG,1.0,2013-09-10 00:00:00,3.9824999999999999,3.9824999999999999,-0.011299435028248594,0.014789708908016203
PLUG,1.0,2013-09-11 00:00:00,0.5575,0.5575,0.0089686098654708779,0.10449162575846151
PLUG,1.0,2013-09-12 00:00:00,0.5625,0.5625,0.0088888888888889461,0.025950859922873
PLUG,1.0,2013-09-13 00:00:00,0.5675,0.5675,0.044052863436123468,0.021474511549891939
GBLI,1.0,2013-09-16 00:00:00,23.859999999999999,23.859999999999999,0.0025146689019277524,0.011941714448865107
PLUG,1.0,2013-09-17 00:00:00,0.59499999999999997,0.59499999999999997,-0.012605042016806787,0.019420065967743018
PLUG,1.0,2013-09-18 00:00:00,0.58749999999999991,0.58749999999999991,0.042553191489361986,0.02050933308131779
ECYT,1.0,2013-09-19 00:00:00,14.8025,14.8025,-0.020266846816416214,0.021440071112940308
NSU,1.0315457413249212,2013-09-20 00:00:00,3.2875000000000001,3.1869648318042816,-0.020292611179237419,0.016519988487118824
PLUG,1.0,2013-09-23 00:00:00,0.58750000000000002,0.58750000000000002,0.0042553191489360645,0.01947443128491394
CHEF,1.0,2013-09-24 00:00:00,23.5975,23.5975,-0.0043436804746266322,0.010752380216744498
BIOS,1.0,2013-09-25 00:00:00,8.8249999999999993,8.8249999999999993,0.01784702549575079,0.021493749378337063
CAK,2.4242424242424243,2013-09-26 00:00:00,0.78000000000000003,0.32174999999999998,0.047055925104705576,0.018888388266306431
ZLTQ,1.0,2013-09-27 00:00:00,9.0799999999999983,9.0799999999999983,-0.016795154185021977,0.62322293147842844
KNDI,1.0,2013-09-30 00:00:00,7.8175000000000008,7.8175000000000008,-0.0060761112887752784,0.031889562008790562
LNCGY,1.0,2013-10-01 00:00:00,13.362500000000001,13.362500000000001,-0.096913002806361059,0.012469727567216513
NX,1.0043196544276458,2013-10-02 00:00:00,18.7075,18.627037634408602,-0.019603976499216639,0.016690706691401408
LNCGY,1.0,2013-10-03 00:00:00,11.9175,11.9175,0.012796307950492913,0.019652952236953784
SAND,1.0,2013-10-04 00:00:00,5.1124999999999998,5.1124999999999998,-0.0034229828850855788,0.013010586380828507
ANGI,1.0,2013-10-07 00:00:00,16.352499999999999,16.352499999999999,-0.046170310350099331,0.02646734957284539
AXDX,1.0,2013-10-08 00:00:00,12.425000000000001,12.425000000000001,0.0058350100603619115,0.030297161325278325
PVG,1.0,2013-10-09 00:00:00,5.2175000000000002,5.2175000000000002,-0.028270244369908992,0.022993359485855
PVG,1.0,2013-10-10 00:00:00,5.0700000000000003,5.0700000000000003,-0.049309664694280116,0.026308343170817861
INO,1.0,2013-10-11 00:00:00,2.085,2.085,-0.06714628297362113,0.019373068129078286
ANGI,1.0,2013-10-14 00:00:00,15.3225,15.3225,-0.0011421112742698858,0.016155218172897317
INSM,1.0,2013-10-15 00:00:00,13.977499999999999,13.977499999999999,0.062242890359506475,0.01124025172842975
CCMO,1.0,2013-10-16 00:00:00,5.0,5.0,0.0,0.02873214054101483
ARWR,1.0,2013-10-17 00:00:00,8.1349999999999998,8.1349999999999998,-0.021204671173939649,0.015070664207796769
MYRG,1.0,2013-10-18 00:00:00,26.25,26.25,0.012095238095238159,1.4380992033189113
LNCGY,1.0,2013-10-21 00:00:00,17.039999999999999,17.039999999999999,-0.027288732394366244,0.015987705870818374
SRCE,1.0111927247289263,2013-10-22 00:00:00,28.765000000000001,28.44660498097544,0.006655685564925351,0.1855188215984917
PVG,1.0,2013-10-23 00:00:00,3.2475000000000001,3.2475000000000001,0.099307159353348759,0.076226473208485482
LNCGY,1.0,2013-10-24 00:00:00,13.977499999999999,13.977499999999999,-0.038454659273832847,0.029155876753922807
HWAY,1.0,2013-10-25 00:00:00,11.7125,11.7125,-0.050373532550693656,0.02051008713456751
RNF,1.0170821791320406,2013-10-28 00:00:00,21.302499999999998,20.944718565592371,0.064334525525466368,0.03276896185651381
HWAY,1.0,2013-10-29 00:00:00,10.772500000000001,10.772500000000001,-0.014388489208633224,0.020941540056503661
TOWR,1.0,2013-10-30 00:00:00,22.2425,22.2425,-0.031021692705406331,0.018086097740879298
YGE,1.0,2013-10-31 00:00:00,5.8950000000000005,5.8950000000000005,0.067005937234944746,0.036800453649551312
HWAY,1.0,2013-11-01 00:00:00,10.057499999999999,10.057499999999999,0.076062639821028899,0.014407903546929987
ELLI,1.0,2013-11-04 00:00:00,23.885000000000002,23.885000000000002,-0.0066987649152189244,0.022978454270524046
IO,1.0,2013-11-05 00:00:00,4.5549999999999997,4.5549999999999997,-0.0054884742041710899,1.8371627308084799
RNF,1.0030643513789583,2013-11-06 00:00:00,19.390000000000001,19.330763747454171,0.0047483948331716866,0.020680919904254608
PLUG,1.0,2013-11-07 00:00:00,0.50249999999999995,0.50249999999999995,0.029850746268657025,0.0248840226280387
YRCW,1.0,2013-11-08 00:00:00,9.0399999999999991,9.0399999999999991,0.076327433628318841,0.022694447219400608
CKP,1.0,2013-11-11 00:00:00,13.862500000000001,13.862500000000001,0.0039675383228132688,0.015496205420462532
AMLZF,1.0,2013-11-12 00:00:00,2.9900000000000002,2.9900000000000002,0.0,0.020090084246477881
MTL,1.0,2013-11-13 00:00:00,2.0150000000000001,2.0150000000000001,0.16004962779156351,0.15232050252837709
BCOM,1.0,2013-11-14 00:00:00,18.93,18.93,0.02984680401479145,0.14844665578858521
MTL,1.0,2013-11-15 00:00:00,2.3999999999999999,2.3999999999999999,0.026041666666666741,0.031807929566827015
AMLZF,1.0,2013-11-18 00:00:00,2.9900000000000002,2.9900000000000002,0.0,0.019250513407126052
YRCW,1.0,2013-11-19 00:00:00,7.4674999999999985,7.4674999999999985,0.0016739203213929075,0.026153931282357483
