index,Symbol,Adj Multiple,Date,Open,Adj Open,Lag 1,Lag 2,Lag 3,Lag 4,Lag 5,Lag 6,Lag 7,Lag 8,Lag 9,Lag 10
1619,SPY,1.3129085764464827,1999-06-29,133.0,101.30179845422116,0.00231569498813311,0.0030085532180517127,0.000833213499939367,-5.281275093582671e-05,-0.007488524527649476,-0.010973282208374013,-0.007910950540489514,0.0039396720429023535,0.00763993409746222,0.02240574993521438
1620,SPY,1.3128893148059415,1999-06-30,134.62,102.53720437956206,0.012195301013329773,0.01453923659889833,0.015240544443490434,0.013038675802709232,0.012141844194998974,0.004615451674919946,0.001088196325320423,0.004187874049697449,0.01618301854268922,0.019928406406832577
1621,SPY,1.3128210005706678,1999-07-01,137.0,104.35542997899007,0.0177323500326525,0.030143902392304245,0.03252940146412997,0.0332431451449029,0.03100223219865761,0.030089497658959186,0.02242964451223095,0.01883984263611782,0.021994484930891733,0.034202331524725516
1622,SPY,1.3129591260124316,1999-07-02,138.12,105.19748655046268,0.00806912080801303,0.02594455531528883,0.03845625799034558,0.0408610059423693,0.04158050890712839,0.039321513763599825,0.038401414258634636,0.030679752831493934,0.02706098441036553,0.03024108189492214
1623,SPY,1.3129238884702337,1999-07-06,139.25,106.0609843593055,0.008208350191224234,0.01634370516856487,0.03436586750209658,0.04698027061419885,0.04940475757953444,0.05013016647659185,0.047852628709844636,0.0469249767059321,0.03913993317773934,0.03549146063814934
1624,SPY,1.3128880526810913,1999-07-07,139.06,105.91916021782745,-0.001337194278695164,0.006860179753615858,0.014984656180825562,0.03298271938199537,0.04558025458642678,0.04800149954166355,0.04872593842609407,0.04645144616981822,0.04552503461685786,0.037750401204330375
1625,SPY,1.3129347621733407,1999-07-08,139.06,105.91539199541778,-3.557639998208462e-05,-0.0013727231061186895,0.006824359293134963,0.014948546680721542,0.032945969575596035,0.04554305660507629,0.04796421542113394,0.04868862853263711,0.046414217194607366,0.045487838600035246
1626,SPY,1.3128387217342554,1999-07-09,140.0,106.63914590747329,0.006833321374921875,0.006797501869965306,0.005451218010660286,0.013704313708284843,0.02188401627920089,0.040004421348636354,0.052687588322176904,0.0551252916945244,0.05585465495362674,0.053564701831985584
1627,SPY,1.31293410925474,1999-07-12,140.94,107.34735201601373,0.006641145730432951,0.013519848188428663,0.013483790800919548,0.012128566074310454,0.02043647178318997,0.028670496950911062,0.04691124227110732,0.059678640004842576,0.0621325325205333,0.06286673958732969
1628,SPY,1.3129238884702337,1999-07-13,139.38,106.16,-0.011060841219787232,-0.004493152147795998,0.0023094660745135442,0.002273807512042536,0.0009335727109516245,0.009149585993916354,0.01729253591665758,0.03533152324913624,0.04795770282374878,0.05038445322395324
1629,SPY,1.3129742388758783,1999-07-14,140.0,106.62813926940639,0.004409751972554554,-0.006699864813619727,-0.00010321386178813174,0.006729402219645797,0.006693586411758545,0.005347441507609796,0.013599685371355585,0.02177854368358112,0.03989707847603219,0.052578936370929696
1630,SPY,1.3129479661174719,1999-07-15,140.78,107.22435590216234,0.005591550568556425,0.010025959892260294,-0.0011457768779712385,0.005487759581240592,0.01235858058100936,0.012322564507221356,0.010968892565768273,0.019267279268382342,0.027491870080453618,0.04571171557642484
1631,SPY,1.3128124421403444,1999-07-16,141.25,107.5934348776532,0.0034421188393765068,0.009052916189486337,0.013502589277064825,0.0022923980612279404,0.008948767941257652,0.015843239123431774,0.01580709907803768,0.014448767636892512,0.022775718372712195,0.031028619203763874
1632,SPY,1.3129543336439888,1999-07-19,142.19,108.2977498580352,0.006546077659690841,0.010010728876303832,0.015658254941600225,0.02013705593477022,0.008853481936654584,0.015553424930850657,0.022493027856805625,0.02245665123586771,0.021089428051621395,0.029470887653626043
1633,SPY,1.3128449096098953,1999-07-20,140.12,106.73004783301928,-0.014475850394592538,-0.008024532775774751,-0.004610035331842788,0.0009557379910327679,0.005369704531078545,-0.005750530137924148,0.0008524254838355727,0.00769157175603663,0.007655721717621189,0.0063082902516460315
1634,SPY,1.312916746046866,1999-07-21,138.09,105.17803235870275,-0.014541504532488259,-0.02880685428295615,-0.022449348528532864,-0.01908450301465814,-0.013599664409783996,-0.009249883584186547,-0.020208413310347617,-0.013701474597689445,-0.0069617798020039645,-0.006997108526923146
1635,SPY,1.312934362934363,1999-07-22,137.44,104.68154683134831,-0.004720429886548971,-0.019193292266446615,-0.03339130343361041,-0.027063807839354248,-0.02371484584280681,-0.01825589803400607,-0.013926650043817657,-0.02483345079874666,-0.01835722763405767,-0.011649347095112006
1636,SPY,1.312862669245648,1999-07-23,136.66,104.0931418047882,-0.0056209049672153455,-0.010314801765967663,-0.02470631356182429,-0.038824519057493956,-0.03253258971465356,-0.029202451915227523,-0.023774188333281043,-0.019469274634625,-0.03031476929901422,-0.02387494836928039
1637,SPY,1.3128409976617303,1999-07-26,134.88,102.73902189239331,-0.013008733226002045,-0.01855651734001018,-0.02318935248751708,-0.03739364894570263,-0.051328194472449185,-0.04511811515990671,-0.041831298234719316,-0.03647364948559073,-0.03222473726080144,-0.04292914577839757
1638,SPY,1.3129770992366412,1999-07-27,136.0,103.5813953488372,0.008199157836310533,-0.004916236046662026,-0.010509507318262612,-0.01518032781237355,-0.029501087539173576,-0.043549884604071165,-0.0372888878710691,-0.03397512181513296,-0.028573544858278788,-0.02428979513152596
1639,SPY,1.3128190311085428,1999-07-28,136.25,103.78429682341721,0.0019588602170947933,0.010174079057504448,-0.0029670060487768657,-0.008571233756954899,-0.013251203735512918,-0.027600015828820323,-0.04167633252338643,-0.03540307137296472,-0.032082814112532776,-0.026670656221468247
1640,SPY,1.3129823190387808,1999-07-29,134.94,102.77366118592367,-0.009737847327838778,-0.007798062192474586,0.0003371581011024638,-0.012675961124691826,-0.01822561571905723,-0.02286001286446515,-0.03706909841627204,-0.05100834208792815,-0.044796168996836916,-0.04150824389469632
1641,SPY,1.3129265156759964,1999-07-30,134.81,102.67901393596988,-0.0009209290479841314,-0.01064980850935382,-0.008711809778467638,-0.000584081445570761,-0.013585216511865172,-0.019129760268108198,-0.02375988946256513,-0.03795588945474204,-0.051882296071994016,-0.04567584395155344
1642,SPY,1.3128761716822892,1999-08-02,132.75,101.11387719825642,-0.015243005145038402,-0.01614989646680587,-0.025730478568490422,-0.023822020762230278,-0.015818183434129218,-0.028621142131716737,-0.03408117037895653,-0.038640722490280055,-0.05262033278153733,-0.06633445911107061
1643,SPY,1.3129770992366412,1999-08-03,133.72,101.84488372093024,0.0072295370618666865,-0.008123667953802038,-0.009037115679991325,-0.018686960955054288,-0.016764705882352793,-0.00870300451565098,-0.021598522677644283,-0.027098024401456366,-0.03169053996375426,-0.04577121636572257
1644,SPY,1.3128957684189366,1999-08-04,132.72,101.08951768488745,-0.0074168284988433975,-0.00024091167349071796,-0.015480244600650561,-0.016386917441712057,-0.02596519146932952,-0.0240571934328333,-0.01605528432257719,-0.028855158637959177,-0.03431387150065668,-0.03887232516265071
1645,SPY,1.3128486055776891,1999-08-05,130.88,99.69161672103786,-0.013828347348605274,-0.021142613366741614,-0.014065927611794593,-0.029094525749876587,-0.029988660803960343,-0.039434483131323805,-0.03755286955441661,-0.029661613622789185,-0.04228448683011965,-0.04766771471527542
1646,SPY,1.3129909365558912,1999-08-06,131.22,99.93976069949379,0.002489115801485031,-0.011373651905013937,-0.018706123978272315,-0.011611823532990506,-0.026677829592172242,-0.02757419025194785,-0.037043524324924304,-0.03515722719393055,-0.02724632901247015,-0.03990062201296107
1647,SPY,1.3128469068523565,1999-08-09,130.59,99.47085171804136,-0.004691916192018697,-0.002214479113266443,-0.016012203875497177,-0.023310272604307514,-0.016249258022155932,-0.031244575643559536,-0.03213673065424161,-0.0415616354053534,-0.03968418862241163,-0.03181040771222221
1648,SPY,1.3129911215430146,1999-08-10,129.88,98.9191761231152,-0.005546103058310381,-0.010211997399587225,-0.0077483004421941,-0.021469501600923313,-0.02872709448843702,-0.02170524102085436,-0.03661739306533762,-0.03750460009238632,-0.04687723335043381,-0.0450101990808367
1649,SPY,1.312966323855616,1999-08-11,129.69,98.77633389648288,-0.0014440296839364208,-0.006982124004800361,-0.011641280656146336,-0.00918114135029191,-0.022882528687248715,-0.030129641395198914,-0.023117927692459683,-0.03800854614673932,-0.03889447202050522,-0.04825357091791138
1650,SPY,1.3128215474629275,1999-08-12,130.69,99.54894498232673,0.00782182386576058,0.006366499235979539,0.0007850869167858043,-0.003910512837249969,-0.0014311307550599617,-0.015239687930482915,-0.02254348627757008,-0.015476928185250816,-0.030484018434332127,-0.031376873864240706
1651,SPY,1.3129560244527707,1999-08-13,131.62,100.24707419645539,0.007012924288174016,0.014889602012500669,0.013424071301276097,0.007803516960066759,0.003074987320468514,0.00557175712148239,-0.008333638419940836,-0.01568865775185213,-0.008572542422653484,-0.023684876259437382
1652,SPY,1.3129478747423187,1999-08-16,133.12,101.39016373831775,0.011402722234289175,0.018495612950171436,0.026462106242717498,0.024979864491867065,0.019295220530702206,0.014512772781047012,0.017038012554584814,0.0029740576502448324,-0.004464828924136133,0.002732429491548505
1653,SPY,1.3128535205773357,1999-08-17,134.44,102.40289407220324,0.009988447562815805,0.021505065290215564,0.02866880297308194,0.03671486916614031,0.03521782212128621,0.029476397392001807,0.024646180413777197,0.027196643412376487,0.01299221143194873,0.005479021929093886
1654,SPY,1.312966601178782,1999-08-18,134.2,102.21128235822235,-0.0018711552609614879,0.008098602365648189,0.019593670713198952,0.026744003930611937,0.034775014684583105,0.033280768847182784,0.027550087214986085,0.022728908322671826,0.0252745990090133,0.011096745726214774
1655,SPY,1.3128652074873726,1999-08-19,132.38,100.83289529269764,-0.013485664534506503,-0.015331586023326738,-0.0054962772035598295,0.005843772508454581,0.012897678730787732,0.020820385967857735,0.019346291028552676,0.013692891446401845,0.008936729355290218,0.011448089711027176
1656,SPY,1.3129718599862732,1999-08-20,133.06,101.3426136957658,0.0050550805031290835,-0.008498755151237547,-0.010354007921786312,-0.0004689808241623572,0.010928393752055898,0.018017958038204274,0.025980715198160365,0.024499168590268017,0.018817190618113155,0.014036985744744879
1657,SPY,1.3128427128427127,1999-08-23,134.81,102.68556825675974,0.013251627444951453,0.018373695991612315,0.004640249956703979,0.0027604120676236743,0.012776431861628579,0.024324840199581255,0.031508352750396984,0.039576629401671504,0.03807544989008882,0.032318176462696524
1658,SPY,1.3128534457969903,1999-08-24,136.06,103.63685332554574,0.009264058084650806,0.022638449375968595,0.027807969063159188,0.013947295586481001,0.012050042770006542,0.022158851553160108,0.03381424501674091,0.04106430604507927,0.04920732767989411,0.04769224115412074
1659,SPY,1.3129032258064515,1999-08-25,137.19,104.4936117936118,0.00826692861249656,0.01760757200399521,0.03109252843335386,0.03630478417075933,0.02232952549592837,0.020416588225860233,0.030608965809581612,0.042360713578876386,0.04967071034417203,0.057881049757531944
1660,SPY,1.3128480891108123,1999-08-26,138.28,105.32825629022821,0.00798751696194544,0.016320477806957445,0.02573572974598126,0.03932839749355033,0.04458228621206839,0.030495399921524502,0.02856718303256467,0.038840972405118634,0.05068658745905319,0.05805497294750328
1661,SPY,1.3129192184310294,1999-08-27,136.88,104.25622390048866,-0.010178013265363495,-0.002271793357014107,0.005976354501977532,0.0152957778818692,0.028750099276792174,0.03395051384623815,0.02000700407122724,0.01809841259934175,0.028267635207376296,0.03999268543415546
1662,SPY,1.3128652074873726,1999-08-30,135.34,103.08750603500302,-0.011210053671243392,-0.021273970861635516,-0.013456380102795484,-0.005300694423991281,0.003914257719626724,0.017217755449602246,0.022359873092612226,0.008572670810544691,0.0066854747514955015,0.016740699828299066
1663,SPY,1.3128541604533253,1999-08-31,132.94,101.26029532030896,-0.01772485129355672,-0.028736208430484522,-0.03862174418524633,-0.030942719060080504,-0.022931591697130216,-0.01387997320993506,-0.0008122779989074846,0.004238696373546125,-0.009304129798317629,-0.011157875587858412
1664,SPY,1.3128743985073161,1999-09-01,132.94,101.25873438551874,-1.5415072465274626e-05,-0.01773999313615493,-0.028751180532214482,-0.03863656390072623,-0.03095765714828924,-0.022946653277447715,-0.013895174321607473,-0.0008276805500485596,0.004223215961268956,-0.009319401446947873
1665,SPY,1.3129596501689527,1999-09-02,132.12,100.62761638028914,-0.006232726579682102,-0.006248045574215544,-0.02386215118909396,-0.03480470886479625,-0.04462847934163672,-0.03699743311541859,-0.029036359641332776,-0.020041296078965987,-0.00705524842316696,-0.002035832768786605
1666,SPY,1.3129586713016608,1999-09-03,134.88,102.72981392954328,0.02089086102675397,0.014527927422278042,0.014512288400758688,-0.003469791046630588,-0.01464094817401329,-0.0246699456746442,-0.016879480322225304,-0.00875209316856862,0.0004308850166063749,0.013688222389269589
1667,SPY,1.3129482457840667,1999-09-07,136.06,103.62937034029675,0.008756527208064524,0.029830319627799362,0.02341166882209267,0.0233958928570559,0.005256352841727985,-0.006012624826986279,-0.01612944151710105,-0.008270758742860207,-7.220390246209796e-05,0.009191185281042458
1668,SPY,1.3129139072847682,1999-09-08,134.84,102.7028499369483,-0.008940712466996126,-0.0002624748509082453,0.02062290285021251,0.014261639355785727,0.014246004439116167,-0.0037313551646511733,-0.014899580144232427,-0.024925945285239504,-0.0171375247340525,-0.009012270815127343
1669,SPY,1.3128409976617303,1999-09-09,134.75,102.64,-0.000611959035088927,-0.009547200152310698,-0.0008742732621406235,0.019998323443394694,0.013640952781637905,0.013625327432896794,-0.0043410307632339995,-0.015502421246633036,-0.025522650662903046,-0.017738996306041366
1670,SPY,1.3129770992366412,1999-09-10,136.25,103.7718023255814,0.011026912758977048,0.01040820570499612,0.0013744364634942219,0.010142998961847338,0.031245755970307876,0.024818283136887276,0.02480248548878894,0.006638013828232925,-0.004646452334295503,-0.014777173946163624
1671,SPY,1.3128709018387001,1999-09-13,135.12,102.91948721748797,-0.00821335940007395,0.002722985361340191,0.0021093599707571187,-0.006850211677226992,0.0018463314659049601,0.02277576394672276,0.016401082257717192,0.016385414361380413,-0.0016298659651150516,-0.012821648751412562
1672,SPY,1.3128978552541377,1999-09-14,134.06,102.11,-0.007865247285748445,-0.016014006583094154,-0.005163678877630584,-0.005772477952776023,-0.014661580354174308,-0.00603343767339426,0.01473137964541138,0.008406836404257989,0.008391291739800355,-0.009482293952005283
1673,SPY,1.3129664643248085,1999-09-15,135.44,103.15571926633318,0.010241105340644152,0.00229530922891219,-0.00593690237079314,0.005024544683682519,0.004409510833077279,-0.004570625802397532,0.004145878596470531,0.025123350596817362,0.01873403704209964,0.018718333183095792
1674,SPY,1.3128159381504607,1999-09-16,132.5,100.92808607021519,-0.02159485884022161,-0.011574908723776423,-0.019349116490102403,-0.02740355464236932,-0.016678818489719527,-0.017280570771139092,-0.026066782623604845,-0.017538509906810495,0.002985956546863955,-0.0032653806835535315
1675,SPY,1.3092208300704777,1999-09-17,132.62,101.29689121495328,0.003654137902521226,-0.01801963152988806,-0.007963067133941015,-0.015765682927528002,-0.023849553107530674,-0.013085627290010948,-0.01368957845724994,-0.022507896339465372,-0.013948460138093588,0.00665100554637843
1676,SPY,1.3091550676337973,1999-09-20,133.94,102.31026355196167,0.0100039825986169,0.013694676433127828,-0.008195917011529552,0.0019612530796364602,-0.005919419946573412,-0.014084161023186215,-0.0032125530790951817,-0.0038225461633016877,-0.012729082344159925,-0.004084017691975639
1677,SPY,1.3092019625513167,1999-09-21,132.25,101.0157361376673,-0.01265295747808226,-0.002775554845897088,0.0008684407964612006,-0.02074517190017111,-0.010716520050266354,-0.018497479255776716,-0.026558912210727703,-0.015824862259671613,-0.01642713712732169,-0.025220979284606537
1678,SPY,1.309242181234964,1999-09-22,131.25,100.24883240180691,-0.007591923448592608,-0.020148820642102994,-0.010346406494572191,-0.006730075788177747,-0.028179599591769744,-0.01822708449900201,-0.025948971257867548,-0.03394920243093846,-0.023296644565404256,-0.023894347008364125
1679,SPY,1.3093068495955769,1999-09-23,131.81,100.67158820769473,0.004217064635659407,-0.0034068744448247923,-0.016016724885423494,-0.006172973323847142,-0.002541392317119917,-0.024081370148995696,-0.014086884656794418,-0.02184133511123132,-0.029875303776259354,-0.01917782338567109
1680,SPY,1.3091822094691536,1999-09-24,127.75,97.57999999999998,-0.03070963975770913,-0.026622079657845688,-0.034011890315633564,-0.046234496791802915,-0.03669304329454692,-0.0331729868322872,-0.05405147970455704,-0.04436392126138489,-0.05188023533584707,-0.059667483717347425
1681,SPY,1.3092038281409082,1999-09-27,128.75,98.34221168053503,0.0078111465519066225,-0.02313837070250624,-0.019018882071663024,-0.026466415623489725,-0.03878449467009071,-0.02916851148124955,-0.025620959342092076,-0.04666253718197022,-0.036899307800068226,-0.04447433290529623
1682,SPY,1.3091910639600122,1999-09-28,127.94,97.72446781985352,-0.006281573803609941,0.0014805064547400715,-0.02927459912285313,-0.025180987363877638,-0.03258173868404368,-0.0448224408079948,-0.03526686112724853,-0.03174159319867542,-0.05265099681440788,-0.04294909587842999
1683,SPY,1.3092091678711544,1999-09-29,128.44,98.10502641747495,0.0038941997445609555,-0.002411835762150427,0.005380471587158819,-0.025494400514718518,-0.021384847413876917,-0.028814418737943548,-0.041102788600978934,-0.03150999758428075,-0.027971001558240727,-0.04896183056819248
1684,SPY,1.3092332723205207,1999-09-30,127.44,97.33941436893204,-0.007804004305395407,-0.003940194912407047,-0.010197018090874144,-0.0024655219416678253,-0.033099446408733524,-0.029021964277984202,-0.03639355519545051,-0.048586026567168594,-0.03906809773286546,-0.03555672004704935
1685,SPY,1.3091816977478854,1999-10-01,127.94,97.7251669650502,0.003962964012256043,-0.0038719672813530837,7.154249209939678e-06,-0.006274464494344434,0.0014876712958620253,-0.029267654311420865,-0.02517401326572677,-0.032574817532712075,-0.044815607229696686,-0.03525995918595193
1686,SPY,1.3092019625513167,1999-10-04,129.19,98.67843441682601,0.00975457480790709,0.013756195849081942,0.005844838132054386,0.009761798843776148,0.003418905580273135,0.011256757704714238,-0.01979857302694632,-0.015665000253435313,-0.023137996219281587,-0.03549818961507334
1687,SPY,1.3092111857271727,1999-10-05,130.72,99.84638187107639,0.011835893639301931,0.021705922557132107,0.025754906359334973,0.01774991065382614,0.021713232095921242,0.015295265022385873,0.0232258851309326,-0.008197013192201341,-0.004014515890992665,-0.011575961442257698
1688,SPY,1.3091806515301088,1999-10-06,130.75,99.87162569748152,0.00025282665162285056,0.012091712720282644,0.021964237044475476,0.02601424453769563,0.018007224955926437,0.021971548431310994,0.015551958724650206,0.023484583905324152,-0.007946258963977049,-0.0037627042159803503
1689,SPY,1.3092425295343988,1999-10-07,132.86,101.4785244161359,0.01608964215243458,0.016346536694408886,0.028375906203396806,0.03840727591110715,0.042522446575607775,0.03438659691406043,0.038414704935540334,0.03189182632773391,0.03995208460889432,0.00801553072527672
1690,SPY,1.309211813025621,1999-10-08,131.75,100.63306692560502,-0.008331393222312578,0.007624199794543873,0.007878954047072284,0.01980810214846418,0.02975589657058131,0.03383678213009911,0.025768715431279565,0.029763263700890663,0.023294729759707256,0.03128783485965392
1691,SPY,1.3092369477911645,1999-10-11,133.59,102.0365337423313,0.013946378259184211,0.005498792275567155,0.021676908027986386,0.021935215179683443,0.03403073169280746,0.04411726181877973,0.048255060951942985,0.04007447394312158,0.04412473169387532,0.03756598513156573
1692,SPY,1.3092229628892647,1999-10-12,133.12,101.67863211490236,-0.003507583159701788,0.010389877017961568,0.001971921644680963,0.01809329131073123,0.01835069242861298,0.030403782911707644,0.040454933694470396,0.044578219153075915,0.036426326233482964,0.04046237736835767
1693,SPY,1.3092636094372383,1999-10-13,130.69,99.81947031749746,-0.018284685373264442,-0.02172813347847058,-0.00808478398764323,-0.016348819695437333,-0.0005222242015168188,-0.00026952958209014444,0.011563173933745396,0.02143054258680621,0.025478435068096994,0.017475596945735417
1694,SPY,1.3092246399019307,1999-10-14,128.48,98.13441947565542,-0.016880983604524946,-0.03485700550378945,-0.038242324817988504,-0.024829288486226675,-0.03295381914273021,-0.017394392147858095,-0.017145963262158892,-0.0055130074203713075,0.00418779034423733,0.008167350418918584
1695,SPY,1.3092891591528621,1999-10-15,126.0,96.23542600896862,-0.01935094207346788,-0.03590526274211847,-0.053533431682898924,-0.05685324187914875,-0.04369976043647217,-0.051667073770867544,-0.03640873634646957,-0.036165114793746955,-0.024757267606597022,-0.015244189417597753
1696,SPY,1.309253669199542,1999-10-18,124.94,95.428413102242,-0.008385819445028475,-0.0275744880121771,-0.043989987136665354,-0.061470329435561855,-0.06476230030291419,-0.051719121580689364,-0.059619622464000654,-0.04448923870227495,-0.04424766011590642,-0.032935477075524355
1697,SPY,1.3091433872796618,1999-10-19,127.19,97.15513307086614,0.018094400949265843,0.00955684512491084,-0.009979030904974318,-0.026691558652403358,-0.04448819727358655,-0.04783973438172606,-0.03456054715404833,-0.042604002868042334,-0.027199843876015706,-0.02695389406984461
1698,SPY,1.3092078399346674,1999-10-20,127.75,97.57808966861597,0.004353414836469005,0.022526588219284438,0.013951864872736364,-0.005669058929700599,-0.022454343243380137,-0.04032845801517615,-0.04369458575468721,-0.03035758871631633,-0.038436060929751936,-0.022964841243426237
1699,SPY,1.3092459149497615,1999-10-21,127.22,97.17043875968992,-0.004177688970039006,0.00015753865328571592,0.018254790170109114,0.009715889350706997,-0.00982306433477853,-0.026538224951321854,-0.04433766723098653,-0.04768973233576845,-0.03440845312281815,-0.04245317599199305
1700,SPY,1.3091476300694374,1999-10-22,129.75,99.11028903067108,0.019963378736804538,0.015702288979612122,0.020124062393891418,0.03858259619684046,0.02987323006638465,0.009944212848354894,-0.007104638850223055,-0.025259418137420497,-0.028678401787439634,-0.015131983367452029
1701,SPY,1.3091938909679377,1999-10-25,129.31,98.77070225587144,-0.0034263523809778818,0.01646862478555966,0.012222135023402192,0.016628757883815348,0.035024046245519136,0.026344521472441373,0.006483788090007048,-0.010506648234960392,-0.02859922285092109,-0.032006491858170394
1702,SPY,1.3091262931475982,1999-10-26,130.19,99.4480064157734,0.006857338709077565,0.0034074906692866946,0.02343889443286451,0.019163285052083312,0.023600125618013612,0.04212155670266471,0.03338251348838406,0.013385588330135922,-0.0037213571715271065,-0.021937998699748662
1703,SPY,1.3091860348123554,1999-10-27,128.38,98.06092991085151,-0.013947755766191894,-0.00718606154263457,-0.010587791944535963,0.009164218691693371,0.004948244466306928,0.009323201063650144,0.02758629975109228,0.018969146577194618,-0.0007488663528716355,-0.01761720835677183
1704,SPY,1.3092041253162094,1999-10-28,132.44,101.16069560047562,0.03161060875561894,0.017221955938883093,0.02419739143306643,0.02068813026233851,0.04106451397892652,0.036715270241777676,0.04122852188044224,0.0600689282351583,0.0511793816036934,0.030838070281456575
1705,SPY,1.3092507645259939,1999-10-29,135.84,103.75399708029198,0.025635465082786357,0.058056426495405544,0.04329891387179785,0.05045316789902965,0.04685394518609298,0.06775268697596104,0.06329194835285201,0.0679208992963094,0.0872442882302773,0.07812685393653962
1706,SPY,1.3091260260743602,1999-11-01,136.5,104.268036293892,0.004954403956140663,0.030716877488550676,0.06329846544065454,0.04846783813812161,0.05565753722980915,0.052040482513624475,0.07304276511249475,0.06855992618830409,0.07321181082462846,0.09263093563317693
1707,SPY,1.3091138994261258,1999-11-02,135.97,103.86414815365184,-0.003873556600814343,0.001061656191178928,0.02672433732418411,0.05917971865121108,0.04440653862296018,0.051568388008273125,0.047965344158259926,0.06888627322673702,0.06442079883285157,0.0690546641307368
1708,SPY,1.3091787439613527,1999-11-03,136.0,103.88191881918819,0.00017109528025072152,-0.0037031240678158106,0.0012329331157932,0.02690000501241885,0.059360939302009585,0.044585231652381596,0.05174830639632222,0.04814464608251168,0.06906915462321095,0.06460291620773262
1709,SPY,1.309137980630933,1999-11-04,136.75,104.45804951292757,0.005546015132259718,0.0057180593095236265,0.001822353482326955,0.00678578611377012,0.03259520797953508,0.06523617110190338,0.0503785171540605,0.057581318418924665,0.053957672150482194,0.07499822833218328
1710,SPY,1.3092773715696515,1999-11-05,138.62,105.875197272991,0.013566668788775882,0.019187924871432394,0.01936230311506626,0.015413745537213641,0.020444515415222853,0.04660408515907055,0.07968787741706662,0.06462865459913525,0.07192917388311093,0.06825636680593705
1711,SPY,1.3091737026847547,1999-11-08,137.0,104.64615942028986,-0.01160836422842415,0.0018008177276851445,0.0073568202223128765,0.007529174219781387,0.0036264529364693487,0.008598823805385125,0.034454723735587445,0.06715446728299512,0.0522700574085313,0.059485829605602
1712,SPY,1.3091361808082742,1999-11-09,138.5,105.7949524506218,0.010977880475460777,-0.0007579189879787229,0.012798467364918409,0.018415462990853726,0.018589709069905647,0.01464414417881632,0.01967110114081083,0.04581084405003244,0.07886956147368163,0.0638217523266682
1713,SPY,1.3092499287004469,1999-11-10,136.25,104.06721972117339,-0.016330956150812703,-0.005532354960025687,-0.01707649759703289,-0.0037414999952284367,0.001783764721440484,0.001955165195415942,-0.0019259648484467595,0.0030188970998294984,0.028731753013806927,0.06125058997280841
1714,SPY,1.3091974666792703,1999-11-11,138.19,105.55321371841154,0.014279174568318176,-0.0022849741562396275,0.008667822146044335,-0.003041161318918295,0.010484249041510463,0.016088409977604856,0.01626225790886937,0.012325708531587987,0.017341179026839848,0.04342119329906291
1715,SPY,1.3092561364062207,1999-11-12,139.25,106.3581037567084,0.007625443223776118,0.022013502827047393,0.005323045126840453,0.016359361355469115,0.004561091701886122,0.01818963931109674,0.02383653445822609,0.02401170805701991,0.02004514074596453,0.025098856426718497
1716,SPY,1.309281241237499,1999-11-15,139.84,106.80669331810392,0.00421772808606713,0.011875333355896966,0.0263240778822611,0.009563224369842471,0.020646088779395333,0.008798057232527468,0.022484086349761734,0.02815479856515224,0.028330710998553776,0.024347413785145156
1717,SPY,1.3092038187042359,1999-11-16,140.56,107.36296212389381,0.005208183012773704,0.009447877798611337,0.017145365278125935,0.0316693615102881,0.014821214405326577,0.025961800401030244,0.014052062137525079,0.02780937059912003,0.033509616921540974,0.03368644553908995
1718,SPY,1.3091144388981326,1999-11-17,142.25,108.6612413500918,0.012092431137469939,0.017363593744676997,0.021654556747756404,0.02944512556454848,0.044144752220989014,0.027092870057366714,0.0383681728220544,0.026314416868732815,0.04023808463553635,0.0460072607940778
1719,SPY,1.309161006058381,1999-11-18,142.44,108.80250736222128,0.001300058883685562,0.01340821089368105,0.018686226322663035,0.022982767830314055,0.030783464845305364,0.0455022018819673,0.028428151267454904,0.03971811258966795,0.02764868604383741,0.041590455398614834
1720,SPY,1.3092613009922822,1999-11-19,142.41,108.77125894736842,-0.00028720307656904254,0.001012482426205219,0.01311715693769222,0.01839365650440472,0.022688964032115955,0.030487420662925313,0.045201930433027115,0.028132783538380668,0.03941950234896763,0.02735354217957342
1721,SPY,1.3092262451755192,1999-11-22,142.44,108.7970857022531,0.00023744098518863055,-4.983028516181154e-05,0.0012501638162187856,0.013357712473547112,0.018635464897514886,0.022931792307277377,0.030732100611312152,0.04545010420911022,0.028376904399408875,0.03966630313962982
1722,SPY,1.3091684434968016,1999-11-23,142.84,109.10742671009773,0.0028524753750660548,0.003090593654818008,0.00280250295024298,0.004106205252785378,0.016248290394511145,0.02154109747730404,0.02584968005520616,0.033672238546595956,0.04843222488722709,0.03131032419549484
1723,SPY,1.3092032460346736,1999-11-24,140.75,107.50813552158905,-0.014657949845687801,-0.011847285911605554,-0.011612657957655537,-0.011896525843131944,-0.010611933143553909,0.0013521739231423524,0.006567399305172916,0.010812826895741923,0.018520722717100258,0.03306435791822726
1724,SPY,1.309265944645006,1999-11-26,142.47,108.81670036764707,0.012171775091339487,-0.0026645880231702668,0.00018028668017500138,0.00041777047281055246,0.00013044741127643533,0.001430675884277921,0.013540407371358532,0.01881911130378988,0.023116213284158027,0.030917927879881235
